,Unnamed: 0,Name_1,Name,a_host,b_host,PA_host,a_ring,b_ring,PA_ring,z,angle1,angle2,Dring/dhost,_RAJ2000,_DEJ2000,Name_2,Av,host_rcounts,ring_rcounts,inter_rcounts,host_gcounts,ring_gcounts,inter_gcounts,host_zcounts,ring_zcounts,inter_zcounts,host_rcounts_err,ring_rcounts_err,inter_rcounts_err,host_gcounts_err,ring_gcounts_err,inter_gcounts_err,host_zcounts_err,ring_zcounts_err,inter_zcounts_err,ebv,Ag,Ar,Az,rmag_host,rmag_ring,rmag_total,gmag_host,gmag_ring,gmag_total,zmag_host,zmag_ring,zmag_total,rmag_host_error,rmag_ring_error,rmag_total_error,gmag_host_error,gmag_ring_error,gmag_total_error,zmag_host_error,zmag_ring_error,zmag_total_error,g_r_host1,g_r_ring1,g_r_total1,r_z_host1,r_z_ring1,r_z_total1,g_r_host,g_r_ring,g_r_total,g_r_host_err,g_r_ring_err,g_r_total_err,r_z_host,r_z_ring,r_z_total,r_z_host_err,r_z_ring_err,r_z_total_err,recno,Type,Seq,RAJ2000,DEJ2000,rmag,cz,RA,Dec,pa_host,pa_ring,redshift,redshift_er,boxa,boxb,boxangle,id
10,10,,,20.5,15.0,,37.0,10.8,,,,,,,,,0.077,333.4226296118176,316.62745014544606,290.0604986194521,148.00762365913255,142.40919130972816,128.84688296541572,645.1066214370351,610.4014443473865,572.7187550291419,1.5978099859893629,1.5739269621897738,1.578734352201573,0.7170676199389989,0.7080116505670797,0.7087799813694418,3.631313590876008,3.5954978782932927,3.60738915278856,[0.09372973 0.06407382 0.03520884],0.0937297267284652,0.0640738154094336,0.0352088411034821,16.128438503733886,18.875071876227167,16.045201355726757,16.980560058638506,19.57543623825696,16.88536891775656,15.440712410002314,18.524436434581965,15.379074375140156,0.0052030066229531,0.0911056731577522,0.0082721742080787,0.0052601768542716,0.0802013641135928,0.0082789666903699,0.0061116232657195,0.1467488233376239,0.0099466662515117,0.8521215549046204,0.700364362029795,0.8401675620298015,0.6877260937315715,0.3506354416452026,0.6661269805866006,0.8521215549046204,0.700364362029795,0.8401675620298015,0.007398698429907,0.1213775205184562,0.0117034249512294,0.6877260937315715,0.3506354416452026,0.6661269805866006,0.0080264074691345,0.1727294440230279,0.0129369639269716,11.0,B,11.0,08 48 32.01,+32 20 12.5,15.68,19733.0,132.133375,32.33680556,30.0,120.0,0.065796,1.713e-05,25.0,25.0,0.0,11.0
12,12,,,32.0,20.0,,65.0,15.0,,,,,,,,,0.04,566.4671874881916,546.0139943208444,410.3158818371594,271.29211615813074,266.12363627177524,193.2330729914829,947.2586367975824,902.2435524543667,729.3040205519646,2.3093504602677366,2.2878975722462243,2.2508256080405142,1.075425904977112,1.065797790412857,1.0443081112527122,4.743840814516036,4.7171845441179485,4.680059462339299,[0.04869077 0.0332851  0.01829031],0.0486907671316702,0.0332850989139915,0.0182903070667439,15.583778004844005,17.135280384066753,15.350616492503278,16.367716299872093,17.79463096696288,16.109336704827204,15.040538258629336,16.886973995106057,14.858472547061597,0.0044262853340288,0.0256793305395786,0.0061138827287812,0.0043039541919008,0.0222261780300492,0.0058021534625981,0.0054373320251182,0.0417175635211407,0.0079133112361379,0.78393829502809,0.6593505828961277,0.7587202123239258,0.5432397462146685,0.248306388960696,0.4921439454416827,0.78393829502809,0.6593505828961277,0.7587202123239258,0.0061738175826808,0.0339621996752916,0.0084287927264127,0.5432397462146685,0.248306388960696,0.4921439454416827,0.0070111754656131,0.0489875813150776,0.0100000028370634,13.0,B,13.0,09 14 53.66,+49 38 24.0,15.37,9521.0,138.7235833,49.64,110.0,10.0,0.031768,1.016e-05,25.0,25.0,0.0,13.0
13,13,,,30.0,25.0,,91.0,22.0,,,,,,,,,0.086,844.3568009412598,988.6797333289536,577.3360174037516,392.7388622443236,473.7148886572468,260.61924147233367,1458.7755689080327,1678.5836240606336,1008.2000246942044,3.3977908415049924,3.406163089201376,3.324103990541219,1.4382748671299384,1.4446103503960044,1.3954251802080075,6.222121788318566,6.233329980739688,6.107293094979028,[0.10468515 0.07156296 0.03932416],0.104685149333091,0.0715629626650817,0.0393241601934995,15.11212202285848,15.892924869833584,14.681221854797595,15.910055156548678,16.573878404031337,15.439429830915689,14.550704636601642,15.394867387474491,14.140155517446688,0.004369129885263,0.0125622962897012,0.0050562634207553,0.0039761461005231,0.0102334868587042,0.0044272385876701,0.0046309953634943,0.0141333683573153,0.0054653270765696,0.7979331336901971,0.6809535341977515,0.7582079761180918,0.5614173862568386,0.4980574823590924,0.541066337350907,0.7979331336901971,0.6809535341977515,0.7582079761180918,0.0059075404160279,0.016202948539001,0.0067205834041565,0.5614173862568386,0.4980574823590924,0.541066337350907,0.006366742810182,0.0189093466093835,0.0074455087021609,14.0,B,14.0,09 18 15.97,+20 22 05.3,14.73,9548.0,139.5665417,20.36813889,30.0,130.0,0.031881,9.17e-06,25.0,25.0,0.0,14.0
14,14,,,34.0,19.0,,65.0,15.0,,,,,,,,,0.069,1243.1621877338675,1182.704986610397,899.9545737542212,591.8310581297317,562.779347871701,425.0254531763494,2126.055226392443,2025.5225016906309,1570.4145926460624,5.045569288357736,5.016075469510348,4.939639292634976,2.3430720288363944,2.328207245462675,2.2891996614763306,9.544074452272165,9.502042351934836,9.397066728270826,[0.08399157 0.0574168  0.03155078],0.0839915733021312,0.0574167956266353,0.0315507796901333,14.70626372419545,16.31407508504782,14.483759056054382,15.485514045840995,17.06824871059632,15.258318755709274,14.14951286640096,15.823163263028354,13.938910585760398,0.00440663117334,0.027032817921429,0.0061628240940069,0.0042984532445847,0.0257346982715196,0.0059806414279213,0.0048739783638274,0.0318818100807993,0.006907735102975,0.7792503216455451,0.7541736255484999,0.7745596996548922,0.5567508577944889,0.4909118220194646,0.5448484702939833,0.7792503216455451,0.7541736255484999,0.7745596996548922,0.0061558994950968,0.0373235574389593,0.0085876930955316,0.5567508577944889,0.4909118220194646,0.5448484702939833,0.0065706973289682,0.0417997973535912,0.0092572784913572,15.0,B,15.0,09 36 34.63,+21 13 57.8,14.43,10281.0,144.1442917,21.23272222,60.0,115.0,0.034274,9.19e-06,25.0,25.0,0.0,15.0
15,15,,,19.0,14.0,,40.0,12.0,,,,,,,,,0.032,137.85903818079532,148.22925852822203,128.45647454215214,59.46295171144985,64.35237621439606,55.1088858244475,232.73598087717005,244.99696897536435,218.1315024169162,0.8276894308592216,0.8274710337579712,0.8247279541850763,0.3187038991780368,0.3185922728405191,0.3170910367457257,1.5125264100557885,1.511061777958527,1.5085127461444647,[0.03895261 0.02662808 0.01463225],0.0389526137053362,0.0266280791311932,0.0146322456533951,17.12478381044492,19.233202366367376,16.979262181189412,18.0254312273776,20.046457401193376,17.868553737316752,16.56820892882813,18.91238178651065,16.44959998037064,0.006518632316301,0.0641511506755309,0.0098617165166146,0.0058192261227514,0.0527977418185185,0.0087074703331771,0.0070560842284077,0.0862900741848603,0.0109435044322738,0.9006474169326779,0.8132550348259997,0.8892915561273398,0.5565748816167897,0.3208205798567256,0.5296622008187732,0.9006474169326779,0.8132550348259997,0.8892915561273398,0.0087381897406063,0.0830841240799324,0.0131557398977492,0.5565748816167897,0.3208205798567256,0.5296622008187732,0.0096062943903207,0.1075237045298541,0.0147313862862009,16.0,B,16.0,09 42 07.35,+36 24 17.2,16.95,18028.0,145.530625,36.40477778,30.0,140.0,0.060119,1.821e-05,25.0,25.0,0.0,16.0
19,19,,,22.0,17.5,,82.0,12.0,,,,,,,,,0.086,139.62206709567317,156.84662215688795,116.8611701107584,50.9818212055665,60.14444693945892,40.79167710710317,301.8035185528121,326.52332227433266,258.53562542109285,0.7693032549921346,0.7693099567015672,0.7620630688856993,0.2238443360236827,0.2244063649052776,0.2189308317889203,1.8445397278002853,1.8438387056684404,1.8333065504372288,[0.10468515 0.07156296 0.03932416],0.104685149333091,0.0715629626650817,0.0393241601934995,17.066051878785704,18.423682011846868,16.79262575197666,18.1267764867706,19.1784570220056,17.777392434200063,16.26136509316282,17.879600016576727,16.040784364703672,0.0059822950179565,0.0294031031665498,0.008029694059607,0.0047671090224689,0.0175886895189619,0.0059465530602754,0.006635719733125,0.0415232712267151,0.0093600985428004,1.0607246079848949,0.7547750101587312,0.9847666822234018,0.8046867856228843,0.5440819952701403,0.7518413872729894,1.0607246079848949,0.7547750101587312,0.9847666822234018,0.0076493909635978,0.0342622893983635,0.0099918706951981,0.8046867856228843,0.5440819952701403,0.7518413872729894,0.0089342391986364,0.0508795099149954,0.0123323733085657,20.0,B,20.0,10 26 00.41,+04 14 33.0,17.84,22287.0,156.5017083,4.2425,90.0,5.0,0.074281,3.225e-05,25.0,25.0,0.0,20.0
21,21,,,32.0,17.6,,45.0,12.5,,,,,,,,,0.079,360.171089109585,296.5945799134536,240.74741770792755,132.55229342962474,107.09650079859044,77.67027537804097,804.5268138026571,678.6785425121913,589.7228240966797,1.3525865915137851,1.296168705869278,1.279316165361266,0.4051169716451557,0.3724435962181398,0.357589743114214,3.53321836012415,3.457328366082188,3.438760512583434,[0.09616427 0.06573807 0.03612336],0.0961642650850487,0.0657380703551332,0.0361233564568193,16.04298980685424,18.066759154762103,15.886480969234468,17.09786761909121,18.731999340977485,16.880192176388775,15.200025335716989,17.590941964953227,15.08616147761534,0.004077373994974,0.0354059712705159,0.0059204538236996,0.0033183142433566,0.0190505420555201,0.0043990263115392,0.0047681979358414,0.0595168414356711,0.0073175059472088,1.0548778122369704,0.6652401862153781,0.9937112071543072,0.8429644711372539,0.475817189808879,0.8003194916191276,1.0548778122369704,0.6652401862153781,0.9937112071543072,0.0052570132311565,0.0402057950327778,0.0073758528976772,0.8429644711372539,0.475817189808879,0.8003194916191276,0.006273809867238,0.0692519834812507,0.0094126333597987,23.0,B,23.0,10 46 23.65,+06 37 10.1,15.64,8330.0,161.5985417,6.619472222,160.0,95.0,0.027816,7.27e-06,25.0,25.0,0.0,22.0
24,24,,,27.5,10.0,,52.5,10.1,,,,,,,,,0.081,206.89604268542644,236.6907403313126,192.0695143956691,90.95995306534196,113.50055951170488,84.65559250768274,374.3424178161488,409.88207972463886,348.3054334614426,1.1788700113631494,1.1773360158853234,1.1734969198059528,0.4868820975795787,0.4939160618973746,0.4849097293673661,1.9598956416654292,1.9450827978078435,1.9501017480553584,[0.0985988  0.06740233 0.03703787],0.0985988034416323,0.0674023253008328,0.0370378718101565,16.6432172147859,18.30874392960936,16.431178154406382,17.50427562759082,18.751226080304185,17.20521456221188,16.029789525540487,17.989422049162723,15.86444747202888,0.0061864008389308,0.0404473590134777,0.0087970050872405,0.0058116292167717,0.0260533193546989,0.0076691998826248,0.0056844470581715,0.0485648095010381,0.0084196266558601,0.861058412804919,0.4424821506948255,0.7740364078054967,0.6134276892454125,0.3193218804466369,0.5667306823775018,0.861058412804919,0.4424821506948255,0.7740364078054967,0.0084880262424876,0.0481119974701018,0.0116706437416532,0.6134276892454125,0.3193218804466369,0.5667306823775018,0.0084014578316551,0.0632022908844076,0.012176921266437,27.0,B,27.0,11 44 44.02,+23 09 45.0,16.28,14508.0,176.1834167,23.1625,40.0,120.0,0.048352,1.63e-05,25.0,25.0,0.0,25.0
27,27,,,32.3,26.2,,50.0,11.1,,,,,,,,,0.047,485.4166576046208,364.1528313718155,286.86949715577066,213.51766352188253,159.59519333726854,119.55723410099743,922.1198629200826,711.063109740119,583.3514110669494,1.4487735769190215,1.3862187196328668,1.3614801365058524,0.5919399862393613,0.560226284737042,0.543338828866871,3.105946255039965,3.019430815864845,2.9868905026521344,[0.05721165 0.03910999 0.02149111],0.0572116513797125,0.03910999122394,0.0214911108034241,15.745603319919146,17.740675382594645,15.5851977366732,16.61920382758569,18.436608515951075,16.432605234248623,15.066540446591352,17.21293218565245,14.92570982661373,0.0032404860861596,0.0272967037280244,0.0046764992110788,0.0030100117409641,0.0211634367977115,0.0041943561828867,0.003657049842144,0.0361071804144179,0.0054416416063592,0.8736005076665432,0.69593313335643,0.8474074975754231,0.6790628733277941,0.5277431969421968,0.6594879100594699,0.8736005076665432,0.69593313335643,0.8474074975754231,0.0044227729712632,0.0345398478790262,0.0062819000835847,0.6790628733277941,0.5277431969421968,0.6594879100594699,0.0048861808831152,0.0452640973829686,0.0071750336754109,31.0,B,31.0,12 17 11.51,+31 30 37.8,15.08,14913.0,184.2979583,31.5105,10.0,88.0,0.049711,1.633e-05,25.0,25.0,0.0,28.0
30,30,,,12.5,12.7,,33.7,12.3,,,,,,,,,0.033,146.7100078097713,192.54295369629745,159.106938932091,58.47603358511839,83.56385061537944,64.46963122533634,306.7835471319537,365.853950371182,325.7850591689348,0.8468548883792647,0.8662734034796574,0.8543581415915804,0.3152924491871277,0.3303651260537323,0.3201062281370633,2.287829433905888,2.301461907988441,2.294400353006686,[0.04016988 0.02746021 0.0150895 ],0.0401698828836279,0.027460206604043,0.0150895033300637,17.056390442865567,18.66200352257413,16.833478098845973,18.042385349962288,19.2575753465078,17.7355920976545,16.26783033518394,18.47789218497353,16.13454861694904,0.006267200351335,0.0395087334517843,0.0089344150559326,0.0058540979300696,0.0261571001940057,0.007805885618369,0.008096846359347,0.0880581413273674,0.0124406086862928,0.9859949070967212,0.5955718239336676,0.9021139988085274,0.7885601076816258,0.1841113376006014,0.6989294818969327,0.9859949070967212,0.5955718239336676,0.9021139988085274,0.0085760283825685,0.0473828440421572,0.011864047482994,0.7885601076816258,0.1841113376006014,0.6989294818969327,0.0102389804771102,0.0965151608453032,0.015316413316346,37.0,B,37.0,12 53 09.76,+49 48 32.5,16.38,20297.0,193.2906667,49.80902778,10.0,130.0,0.06762,2.036e-05,25.0,25.0,0.0,31.0
31,31,,,36.0,20.0,,183.0,15.7,,,,,,,,,0.065,440.6531980544092,751.9964711176145,256.9400438088924,212.50138940441255,414.87160033263785,118.16481937747449,785.1653529186729,1234.1671500397506,480.6792323477566,1.4554736567175528,1.53259914124006,1.350480661463534,0.6699922993284984,0.7336630965565777,0.6098895113332976,2.742624800797968,2.8395819957058115,2.588042937576964,[0.0791225  0.05408829 0.02972175],0.0791224965889642,0.0540882857352362,0.0297217489834589,15.835669398326257,15.70927495596047,15.01805897187393,16.602473068519366,16.24005882385286,15.653639094935723,15.232875433045258,15.27758751921661,14.502426340206243,0.0035861771822993,0.0044799794247476,0.0029103498329877,0.0034232006591999,0.0034911752226606,0.0024857490888682,0.0037925349497717,0.0055361614152261,0.0033309811012463,0.7668036701931094,0.5307838678923886,0.6355801230617946,0.6027939652809984,0.4316874367438608,0.5156326316676854,0.7668036701931094,0.5307838678923886,0.6355801230617946,0.0049577181783549,0.0056796584476078,0.0038274122698216,0.6027939652809984,0.4316874367438608,0.5156326316676854,0.0052195773897974,0.007121748300916,0.0044232986839272,42.0,B,42.0,13 39 04.59,+02 09 49.5,15.04,7041.0,204.769125,2.16375,90.0,330.0,0.023369,1.237e-05,25.0,25.0,0.0,32.0
33,33,,,93.0,21.7,,98.0,30.0,,,,,,,,,0.036,1255.8313098815124,1052.920973320866,786.3416229706199,529.2068490060514,442.9119394351034,309.55295376324284,2529.328845159745,2152.445268837768,1670.5898730336994,3.099139540837843,3.044793728427704,2.9779871499916446,1.1174671902641704,1.0885338564292133,1.0481199367003524,7.278129999125574,7.19902464639268,7.098485058720971,[0.04382169 0.02995659 0.01646128],0.0438216904185032,0.0299565890225923,0.0164612763600695,14.722715144695428,16.40547714783524,14.51371387020574,15.647114669081354,17.1436226006073,15.40310571544878,13.976025481483006,15.77624690722658,13.786695401458829,0.0026793789712111,0.0173462897222799,0.0037564343788102,0.0022926282764062,0.0123026556898389,0.0030797649618257,0.0031242000256743,0.0227805252270922,0.0044917205818488,0.924399524385926,0.7381454527720628,0.8893918452430416,0.7466896632124218,0.6292302406086581,0.7270184687469108,0.924399524385926,0.7381454527720628,0.8893918452430416,0.0035263601751872,0.0212661492553777,0.0048575458271021,0.7466896632124218,0.6292302406086581,0.7270184687469108,0.0041157863734397,0.0286329547331647,0.0058554549804188,47.0,B,47.0,13 59 41.70,+25 00 46.1,14.49,9370.0,209.92375,25.01280556,20.0,90.0,0.031227,1.239e-05,50.0,25.0,20.0,34.0
34,34,,,29.5,19.2,,65.0,42.3,,,,,,,,,0.045,435.21178001491694,495.9825220394421,344.6141105750576,187.8795299402073,220.54322633019623,143.57471491442993,825.2010254256115,921.9803779762192,669.8104765107855,1.86241414554774,1.8654371870007929,1.8294385857744784,0.7373448666770724,0.7394248538859955,0.7178326884397496,3.8409852377669207,3.846852098779032,3.791721555328492,[0.05477711 0.03744574 0.0205766 ],0.054777113023129,0.0374457362782404,0.0205765954500869,15.86580265863342,17.01246613060135,15.541735781261838,16.760524224621953,17.729440168699846,16.387730973167642,15.188024007119934,16.475190282695827,14.898510274977715,0.0046462218141373,0.018741075986561,0.0059390389653493,0.0042610390679529,0.0145371815606434,0.0051947081845798,0.0050536737183938,0.0232562482706501,0.0066793269889706,0.894721565988533,0.7169740380984955,0.8459951919058035,0.6777786515134867,0.5372758479055229,0.6432255062841232,0.894721565988533,0.7169740380984955,0.8459951919058035,0.0063042708606774,0.023718296247015,0.0078903217269563,0.6777786515134867,0.5372758479055229,0.6432255062841232,0.0068649104289969,0.029867725269263,0.0089378740681176,49.0,B,49.0,14 14 46.25,+30 25 17.8,15.98,20499.0,213.6927083,30.42161111,30.0,120.0,0.068384,1.54e-05,25.0,25.0,0.0,35.0
35,35,,,17.5,9.2,,25.0,14.1,,,,,,,,,0.091,110.83645531477111,131.04640575649793,115.6655770286452,50.425602506268014,65.54927494996149,54.34382911410648,199.6162588325107,223.69706467116288,204.402386414411,0.7761909804087583,0.7815487859385372,0.777420391456201,0.3426306113613843,0.3492390844435015,0.3445452587271848,1.617057659894202,1.6209726249981466,1.6172877357087867,[0.1107715  0.0757236  0.04161045],0.1107714952245498,0.0757236000293307,0.0416104485768425,17.31256982981002,19.456827059643103,17.171479323113278,18.13260076465396,19.76565565308867,17.91472961695424,16.707899771749336,19.24479569890744,16.60772090128523,0.0076034428098873,0.077815952465379,0.0115974742268093,0.0073773329642858,0.0475351222749519,0.0105417286101553,0.0087953659526387,0.1288498229173975,0.0139031811220634,0.8200309348439383,0.3088285934455648,0.743250293840962,0.6046700580606839,0.2120313607356649,0.563758421828048,0.8200309348439383,0.3088285934455648,0.743250293840962,0.0105942146584429,0.0911861300187082,0.0156725700040444,0.6046700580606839,0.2120313607356649,0.563758421828048,0.0116262979836259,0.1505244143783287,0.0181052438192477,51.0,B,51.0,14 18 16.05,+20 31 34.3,17.17,22616.0,214.566875,20.52619444,90.0,0.0,0.075438,2.041e-05,25.0,25.0,0.0,36.0
36,36,,,112.0,22.0,,80.0,21.8,,,,,,,,,0.047,837.2887910185507,536.2085541797196,348.949423417449,590.619493779443,372.822439210737,247.35591130889952,1050.950896255416,678.8426531300115,433.27194518968463,1.4975670523922642,1.3604775920907848,1.2618155584815876,1.062947080444608,0.9662438129954958,0.8961087504561733,1.861395165995782,1.6868202735525155,1.5573844553364875,[0.05721165 0.03910999 0.02149111],0.0572116513797125,0.03910999122394,0.0214911108034241,15.153701815663291,16.77978250101832,14.934559316969052,15.514518906028638,17.196468649345015,15.305375358152649,14.92455282696494,16.503067483619866,14.696559494445443,0.0019419378179627,0.0107585745558698,0.0025268953403516,0.0019540163186886,0.0114038393333684,0.0025670520807182,0.0019230052805361,0.0101504757084149,0.0024750897707092,0.3608170903653462,0.4166861483266935,0.3708160411835965,0.2291489886983519,0.2767150173984554,0.2379998225236086,0.3608170903653462,0.4166861483266935,0.3708160411835965,0.0027548688285534,0.0156778339707847,0.0036020766852207,0.2291489886983519,0.2767150173984554,0.2379998225236086,0.002732960262756,0.0147911826295713,0.0035371272855469,52.0,B,52.0,14 18 25.60,+25 30 06.7,15.07,4450.0,214.6066667,25.50186111,170.0,60.0,0.01497,8.42e-06,40.0,25.0,0.0,37.0
37,37,,,25.0,15.0,,66.0,10.8,,,,,,,,,0.067,348.0507729381899,355.6091828488354,307.75878966320306,136.07703912242022,144.69322990864424,116.96122802048922,717.1842506314956,709.9101287179466,638.1397199537605,1.953820622928673,1.9425342828019247,1.9433220800072424,0.6583514852050167,0.6540000304319707,0.6514189192847984,4.00470099567448,3.980096400386192,3.984966372950166,[0.08155703 0.05575254 0.03063626],0.0815570349455477,0.0557525406809358,0.0306362643367961,16.090140952911856,18.24453368252965,15.950280506906251,17.083980837639,18.81098991231442,16.882598295476264,15.33028687594668,17.829500186317443,15.226733622253306,0.0060948975059264,0.0623462825780287,0.009246284536466,0.0052528776901172,0.0361392273072324,0.0075148564599414,0.0060626664018432,0.0852026664597557,0.0095103997145819,0.9938398847271444,0.5664562297847695,0.9323177885700122,0.7598540769651745,0.4150334962122066,0.7235468846529454,0.9938398847271444,0.5664562297847695,0.9323177885700122,0.0080461481241075,0.0720631854809599,0.011914984068089,0.7598540769651745,0.4150334962122066,0.7235468846529454,0.0085967260924021,0.1055772386603845,0.013264293439924,54.0,B,54.0,14 39 48.62,+21 46 20.3,15.85,11805.0,219.9525833,21.77230556,160.0,65.0,0.039379,1.644e-05,25.0,25.0,0.0,38.0
39,39,,,19.2,17.6,,82.3,8.3,,,,,,,,,0.033,379.1812157940003,355.07381683915355,329.6177832763642,172.59801209902355,161.67247223365607,148.29609987698495,615.5096043328246,564.8140903638572,547.1379999574274,1.941369227441187,1.905767317034072,1.925466551535565,0.8401191833634452,0.8213709699995152,0.8312776301747765,3.7466570079993415,3.7040777748621183,3.7308084821699854,[0.04016988 0.02746021 0.0150895 ],0.0401698828836279,0.027460206604043,0.0150895033300637,16.025422756534915,18.958062956137823,15.954875143987932,16.867240643584335,19.64398424293375,16.786197292265776,15.511823411681108,19.366444961305408,15.481082760434443,0.0055588588496465,0.1155481485990061,0.0089429739721066,0.0052848106568354,0.0948547961796099,0.0084025446645819,0.0066089645584084,0.3229239407661333,0.0110697846607539,0.8418178870494195,0.6859212867959279,0.8313221482778435,0.5135993448538088,-0.408382005167585,0.4737923835534889,0.8418178870494195,0.6859212867959279,0.8313221482778435,0.0076700805334034,0.1494951738449551,0.0122710855390251,0.5135993448538088,-0.408382005167585,0.4737923835534889,0.0086359321584061,0.3429741187970124,0.01423084382253,58.0,B,58.0,15 38 01.95,+56 42 21.8,15.66,,234.508125,56.70605556,160.0,60.0,0.045861,1.346e-05,25.0,25.0,0.0,40.0
41,41,,,22.2,13.4,,65.0,15.2,,,,,,,,,0.111,202.66216852661165,235.5261145047677,182.3015510444529,80.82103941772223,100.71676157366645,70.97390858992003,375.7728883904135,408.9968074866133,340.29624219145626,1.2235234775703068,1.225526615390879,1.2167487172372222,0.3837431714004772,0.3865124355111797,0.3786689452450884,2.461901521781829,2.4623702071313383,2.4514871426440035,[0.13511688 0.09236615 0.0507556 ],0.135116878790385,0.0923661494863264,0.0507556021102145,16.64070213706377,18.09235358024265,16.387514430972047,17.596072042490977,18.681426560133566,17.255849822121945,16.011930790351755,17.856843621341444,15.829629828618293,0.0065548678701482,0.0352285397845298,0.0089802122670372,0.0051551410068458,0.0197521286918036,0.0065141461789927,0.0071132742604105,0.0549126776585834,0.0104022067594044,0.955369905427208,0.5890729798909113,0.8683353911498983,0.6287713467120142,0.2355099589012113,0.5578846023537558,0.955369905427208,0.5890729798909113,0.8683353911498983,0.008339170917757,0.0403880750124065,0.0110940665584055,0.6287713467120142,0.2355099589012113,0.5578846023537558,0.0096728984021812,0.0652414912688673,0.0137422748417591,68.0,B,68.0,17 50 57.21,+51 25 19.2,16.46,,267.738375,51.422,20.0,115.0,0.076406,4.8e-07,25.0,25.0,0.0,42.0
42,42,,,27.2,18.1,,95.0,14.0,,,,,,,,,0.267,698.4889993913293,784.4188454751754,564.9126069806516,320.3899342287204,373.3503460573949,258.9711391078308,1278.0615174455986,1403.4488069561726,1051.3153700828552,3.19985761063102,3.1966845031155118,3.1591558562927866,1.4510054940666792,1.453408403504585,1.4313610903704626,6.705216012397942,6.695160897575042,6.649222515281784,[0.32501087 0.22217804 0.1220878 ],0.3250108706038991,0.2221780352508934,0.122087799670516,15.16742303791231,16.424204795613026,14.870720894004334,15.910791971177654,17.02912142681627,15.579342350954706,14.611532804341271,16.01114403654561,14.347313338825655,0.0049738811362246,0.0222301813418768,0.0065251874388911,0.0049171619639164,0.0193635972555482,0.0062514657441982,0.0056962013846835,0.029093980385524,0.0077096158068245,0.7433689332653444,0.6049166312032455,0.7086214569503717,0.5558902335710378,0.4130607590674167,0.5234075551786788,0.7433689332653444,0.6049166312032455,0.7086214569503717,0.006994138641511,0.0294810084828827,0.009036531141071,0.5558902335710378,0.4130607590674167,0.5234075551786788,0.0075621560267004,0.0366147600998011,0.0101003092527655,69.0,B,69.0,20 48 05.67,+00 04 07.8,15.36,7396.0,312.023625,0.068833333,40.0,125.0,0.024692,8.49e-06,25.0,25.0,0.0,43.0
